1,Standing,1575354669.583416,-0.95794677734375,0.118377685546875,-0.2347564697265625;
1,Standing,1575354669.63336,-0.9574432373046875,0.119598388671875,-0.237457275390625;
1,Standing,1575354669.683477,-0.9575653076171875,0.1141357421875,-0.236541748046875;
1,Standing,1575354669.733419,-0.9569549560546875,0.1202850341796875,-0.233551025390625;
1,Standing,1575354669.7834191,-0.9553070068359375,0.11859130859375,-0.2372283935546875;
1,Standing,1575354669.833473,-0.9552459716796875,0.1174163818359375,-0.2352447509765625;
1,Standing,1575354669.883669,-0.956390380859375,0.1162567138671875,-0.233917236328125;
1,Standing,1575354669.9342651,-0.9586029052734375,0.12017822265625,-0.234832763671875;
1,Standing,1575354669.9844608,-0.957183837890625,0.117584228515625,-0.2346954345703125;
1,Standing,1575354670.034487,-0.9564056396484375,0.1192169189453125,-0.23638916015625;
1,Standing,1575354670.084279,-0.958984375,0.1178436279296875,-0.2348785400390625;
1,Standing,1575354670.1353831,-0.955474853515625,0.119842529296875,-0.23492431640625;
1,Standing,1575354670.1851602,-0.9589996337890625,0.1227569580078125,-0.23406982421875;
1,Standing,1575354670.235415,-0.9577178955078125,0.118560791015625,-0.23797607421875;
1,Standing,1575354670.287339,-0.9594268798828125,0.1207427978515625,-0.2369537353515625;
1,Standing,1575354670.322814,-0.95721435546875,0.120269775390625,-0.2357330322265625;
1,Standing,1575354670.3729892,-0.9527587890625,0.1197662353515625,-0.2357177734375;
1,Standing,1575354670.423225,-0.9536590576171875,0.1193389892578125,-0.2373809814453125;
1,Standing,1575354670.473238,-0.9580078125,0.118011474609375,-0.23626708984375;
1,Standing,1575354670.523538,-0.954498291015625,0.1210784912109375,-0.2347564697265625;
1,Standing,1575354670.573138,-0.9583740234375,0.117279052734375,-0.23736572265625;
1,Standing,1575354670.623133,-0.9563140869140625,0.119598388671875,-0.2339324951171875;
1,Standing,1575354670.6727018,-0.9563140869140625,0.119598388671875,-0.2339324951171875;
1,Standing,1575354670.724568,-0.958099365234375,0.11895751953125,-0.2356719970703125;
1,Standing,1575354670.77281,-0.957366943359375,0.117401123046875,-0.2352294921875;
1,Standing,1575354670.8234658,-0.957794189453125,0.11932373046875,-0.23529052734375;
1,Standing,1575354670.8731918,-0.955413818359375,0.1173095703125,-0.2362213134765625;
1,Standing,1575354670.922915,-0.955413818359375,0.1173095703125,-0.2362213134765625;
1,Standing,1575354670.972852,-0.9573974609375,0.117034912109375,-0.2347869873046875;
1,Standing,1575354671.0228992,-0.95733642578125,0.11907958984375,-0.2371063232421875;
1,Standing,1575354671.0727792,-0.956146240234375,0.1152191162109375,-0.23712158203125;
1,Standing,1575354671.122881,-0.9562530517578125,0.11724853515625,-0.2363128662109375;
1,Standing,1575354671.172845,-0.9551849365234375,0.1184539794921875,-0.2374114990234375;
1,Standing,1575354671.2229671,-0.9567108154296875,0.117279052734375,-0.2364654541015625;
1,Standing,1575354671.272873,-0.95574951171875,0.117462158203125,-0.23480224609375;
1,Standing,1575354671.323073,-0.9583587646484375,0.11773681640625,-0.2383270263671875;
1,Standing,1575354671.373061,-0.9546966552734375,0.1190185546875,-0.2345733642578125;
1,Standing,1575354671.423316,-0.9559783935546875,0.117431640625,-0.2364501953125;
1,Standing,1575354671.473139,-0.9587554931640625,0.117279052734375,-0.2362823486328125;
1,Standing,1575354671.5229611,-0.956939697265625,0.119720458984375,-0.2364501953125;
1,Standing,1575354671.5730019,-0.9572296142578125,0.11895751953125,-0.2349395751953125;
1,Standing,1575354671.622817,-0.958251953125,0.117401123046875,-0.236907958984375;
1,Standing,1575354671.673176,-0.9563446044921875,0.117828369140625,-0.2356414794921875;
1,Standing,1575354671.722921,-0.955810546875,0.1208343505859375,-0.2344970703125;
1,Standing,1575354671.772956,-0.95806884765625,0.11456298828125,-0.2347869873046875;
1,Standing,1575354671.823295,-0.9567413330078125,0.117645263671875,-0.236907958984375;
1,Standing,1575354671.8732,-0.956939697265625,0.1227264404296875,-0.2366485595703125;
1,Standing,1575354671.922982,-0.9552459716796875,0.12115478515625,-0.2370147705078125;
1,Standing,1575354671.973357,-0.9581146240234375,0.117950439453125,-0.236328125;
1,Standing,1575354672.023285,-0.9588775634765625,0.1240234375,-0.2361602783203125;
1,Standing,1575354672.07305,-0.957275390625,0.1157684326171875,-0.2359771728515625;
1,Standing,1575354672.123236,-0.9543609619140625,0.1208953857421875,-0.2347412109375;
1,Standing,1575354672.173273,-0.9569854736328125,0.11920166015625,-0.23468017578125;
1,Standing,1575354672.2234921,-0.9577484130859375,0.1199798583984375,-0.2360076904296875;
1,Standing,1575354672.273151,-0.957855224609375,0.11968994140625,-0.234100341796875;
1,Standing,1575354672.3231878,-0.957855224609375,0.1179351806640625,-0.2370758056640625;
1,Standing,1575354672.373152,-0.958404541015625,0.121490478515625,-0.2340087890625;
1,Standing,1575354672.4232612,-0.956268310546875,0.12042236328125,-0.235687255859375;
1,Standing,1575354672.473699,-0.9567718505859375,0.1189422607421875,-0.236541748046875;
1,Standing,1575354672.523337,-0.9571685791015625,0.1177978515625,-0.2353363037109375;
1,Standing,1575354672.573228,-0.955322265625,0.1192169189453125,-0.2347564697265625;
1,Standing,1575354672.6228662,-0.958953857421875,0.1172332763671875,-0.2337799072265625;
1,Standing,1575354672.672943,-0.9586639404296875,0.1154022216796875,-0.234527587890625;
1,Standing,1575354672.72318,-0.958160400390625,0.1168212890625,-0.237640380859375;
1,Standing,1575354672.773045,-0.9581451416015625,0.118988037109375,-0.2362060546875;
1,Standing,1575354672.82301,-0.9568634033203125,0.1139984130859375,-0.23712158203125;
1,Standing,1575354672.873107,-0.95751953125,0.118011474609375,-0.2368927001953125;
1,Standing,1575354672.922884,-0.95257568359375,0.116973876953125,-0.2353515625;
1,Standing,1575354672.973236,-0.9586334228515625,0.11541748046875,-0.236724853515625;
1,Standing,1575354673.023429,-0.9583587646484375,0.1161956787109375,-0.234588623046875;
1,Standing,1575354673.073238,-0.956756591796875,0.11419677734375,-0.234161376953125;
1,Standing,1575354673.123282,-0.9582977294921875,0.1131439208984375,-0.234405517578125;
1,Standing,1575354673.1729379,-0.9565887451171875,0.1175384521484375,-0.2370147705078125;
1,Standing,1575354673.223305,-0.9578857421875,0.1117706298828125,-0.234588623046875;
1,Standing,1575354673.273758,-0.9596710205078125,0.1155242919921875,-0.234619140625;
1,Standing,1575354673.323598,-0.955718994140625,0.1126861572265625,-0.236541748046875;
1,Standing,1575354673.3734488,-0.9563140869140625,0.11505126953125,-0.2342681884765625;
1,Standing,1575354673.423348,-0.9546356201171875,0.1128082275390625,-0.2375640869140625;
1,Standing,1575354673.4731221,-0.9546356201171875,0.1128082275390625,-0.2375640869140625;
1,Standing,1575354673.523724,-0.95697021484375,0.1147613525390625,-0.2343292236328125;
1,Standing,1575354673.573472,-0.9576416015625,0.111968994140625,-0.23712158203125;
1,Standing,1575354673.62329,-0.958526611328125,0.1136627197265625,-0.234954833984375;
1,Standing,1575354673.673437,-0.96051025390625,0.1128082275390625,-0.236236572265625;
1,Standing,1575354673.723388,-0.96051025390625,0.1128082275390625,-0.236236572265625;
1,Standing,1575354673.773052,-0.9570465087890625,0.1124725341796875,-0.2372589111328125;
1,Standing,1575354673.822977,-0.955902099609375,0.108673095703125,-0.23699951171875;
1,Standing,1575354673.8730268,-0.9593963623046875,0.1111907958984375,-0.2371368408203125;
1,Standing,1575354673.923044,-0.9573211669921875,0.11279296875,-0.234619140625;
1,Standing,1575354673.9730558,-0.9566497802734375,0.108612060546875,-0.2376861572265625;
1,Standing,1575354674.023051,-0.954559326171875,0.1100921630859375,-0.2363128662109375;
1,Standing,1575354674.072919,-0.9583282470703125,0.1132659912109375,-0.2356109619140625;
1,Standing,1575354674.1232271,-0.9605865478515625,0.1092529296875,-0.2357025146484375;
1,Standing,1575354674.1730351,-0.9564971923828125,0.109344482421875,-0.2387237548828125;
1,Standing,1575354674.2230911,-0.9611053466796875,0.1114654541015625,-0.2346649169921875;
1,Standing,1575354674.273034,-0.9574432373046875,0.11029052734375,-0.236328125;
1,Standing,1575354674.32307,-0.95794677734375,0.111541748046875,-0.238525390625;
1,Standing,1575354674.3730168,-0.9544830322265625,0.109466552734375,-0.2357025146484375;
1,Standing,1575354674.423058,-0.9581451416015625,0.109527587890625,-0.2379608154296875;
1,Standing,1575354674.473011,-0.9591217041015625,0.110015869140625,-0.23681640625;
1,Standing,1575354674.52322,-0.956298828125,0.1085662841796875,-0.238616943359375;
1,Standing,1575354674.5730639,-0.9578399658203125,0.1112518310546875,-0.2377471923828125;
1,Standing,1575354674.6231918,-0.9582366943359375,0.1093902587890625,-0.2359771728515625;
1,Standing,1575354674.67305,-0.9569854736328125,0.1110076904296875,-0.2360992431640625;
1,Standing,1575354674.723184,-0.9547576904296875,0.1118011474609375,-0.2355499267578125;
1,Standing,1575354674.773052,-0.957275390625,0.1095733642578125,-0.239410400390625;
1,Standing,1575354674.8231401,-0.9629058837890625,0.1109466552734375,-0.2376251220703125;
1,Standing,1575354674.8746018,-0.9570770263671875,0.1120452880859375,-0.2366485595703125;
1,Standing,1575354674.9235601,-0.958038330078125,0.11138916015625,-0.23480224609375;
